index,Crefo,Strasse_raw,HausNummer_raw,Plz_raw,Ort_raw,street_norm,house_norm,plz4_used,ort_norm,swis_match_type,swis_changed,swis_adr_egaid,swis_bdg_egid,swis_street_ref,swis_house_ref,swis_plz4_ref,swis_ort_ref
71604,423308737,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71605,404231401,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71606,423358860,Lindenbachstrasse,36,800600,Zürich,lindenbachstrasse,36,8006,zuerich,strict,False,100196998,152716,Lindenbachstrasse,36,8006,Zürich
71607,428368676,Lindenbachstrasse,44,800600,Zürich,lindenbachstrasse,44,8006,zuerich,strict,False,100196991,152709,Lindenbachstrasse,44,8006,Zürich
71608,423159963,Lindenbachstrasse,38,800600,Zürich,lindenbachstrasse,38,8006,zuerich,strict,False,100197000,152718,Lindenbachstrasse,38,8006,Zürich
71609,404285669,Lindenbachstrasse,36,800600,Zürich,lindenbachstrasse,36,8006,zuerich,strict,False,100196998,152716,Lindenbachstrasse,36,8006,Zürich
71610,423214917,Lindenbachstrasse,44,800600,Zürich,lindenbachstrasse,44,8006,zuerich,strict,False,100196991,152709,Lindenbachstrasse,44,8006,Zürich
71611,428534531,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71612,422932719,Lindenbachstrasse,50,800600,Zürich,lindenbachstrasse,50,8006,zuerich,strict,False,100196992,152710,Lindenbachstrasse,50,8006,Zürich
71613,404290112,Lindenbachstrasse,34,800600,Zürich,lindenbachstrasse,34,8006,zuerich,strict,False,100196996,152714,Lindenbachstrasse,34,8006,Zürich
71614,422952784,Lindenbachstrasse,10,800600,Zürich,lindenbachstrasse,10,8006,zuerich,strict,False,100198654,152793,Lindenbachstrasse,10,8006,Zürich
71615,428535307,Lindenbachstrasse,52,800600,Zürich,lindenbachstrasse,52,8006,zuerich,strict,False,100196993,152711,Lindenbachstrasse,52,8006,Zürich
71616,422897759,Lindenbachstrasse,39,800600,Zürich,lindenbachstrasse,39,8006,zuerich,strict,False,100197001,152719,Lindenbachstrasse,39,8006,Zürich
71617,405758086,Lindenbachstrasse,38,800600,Zürich,lindenbachstrasse,38,8006,zuerich,strict,False,100197000,152718,Lindenbachstrasse,38,8006,Zürich
71618,422892535,Lindenbachstrasse,31,800600,Zürich,lindenbachstrasse,31,8006,zuerich,strict,False,100198539,152731,Lindenbachstrasse,31,8006,Zürich
71619,428561715,Lindenbachstrasse,40,800600,Zürich,lindenbachstrasse,40,8006,zuerich,strict,False,100197002,152720,Lindenbachstrasse,40,8006,Zürich
71620,428028638,Lindenbachstrasse,54,800600,Zürich,lindenbachstrasse,54,8006,zuerich,strict,False,100196994,152712,Lindenbachstrasse,54,8006,Zürich
71621,405296547,Lindenbachstrasse,39,800600,Zürich,lindenbachstrasse,39,8006,zuerich,strict,False,100197001,152719,Lindenbachstrasse,39,8006,Zürich
71622,427993973,Lindenbachstrasse,11,800600,Zürich,lindenbachstrasse,11,8006,zuerich,strict,False,100198651,152790,Lindenbachstrasse,11,8006,Zürich
71623,428518678,Lindenbachstrasse,11,800600,Zürich,lindenbachstrasse,11,8006,zuerich,strict,False,100198651,152790,Lindenbachstrasse,11,8006,Zürich
71624,427991891,Lindenbachstrasse,19,800600,Zürich,lindenbachstrasse,19,8006,zuerich,strict,False,100197087,152753,Lindenbachstrasse,19,8006,Zürich
71625,406021503,Lindenbachstrasse,36,800600,Zürich,lindenbachstrasse,36,8006,zuerich,strict,False,100196998,152716,Lindenbachstrasse,36,8006,Zürich
71626,428147874,Lindenbachstrasse,35,800600,Zürich,lindenbachstrasse,35,8006,zuerich,strict,False,100196997,152715,Lindenbachstrasse,35,8006,Zürich
71627,428481607,Lindenbachstrasse,56,800600,Zürich,lindenbachstrasse,56,8006,zuerich,strict,False,100196995,152713,Lindenbachstrasse,56,8006,Zürich
71628,428154800,Lindenbachstrasse,35,800600,Zürich,lindenbachstrasse,35,8006,zuerich,strict,False,100196997,152715,Lindenbachstrasse,35,8006,Zürich
71629,405883468,Lindenbachstrasse,41,800600,Zürich,lindenbachstrasse,41,8006,zuerich,strict,False,100197003,152721,Lindenbachstrasse,41,8006,Zürich
71630,428161771,Lindenbachstrasse,19,800600,Zürich,lindenbachstrasse,19,8006,zuerich,strict,False,100197087,152753,Lindenbachstrasse,19,8006,Zürich
71631,428901797,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71632,428163818,Lindenbachstrasse,25,800600,Zürich,lindenbachstrasse,25,8006,zuerich,strict,False,100197092,152758,Lindenbachstrasse,25,8006,Zürich
71633,406129945,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71634,428163110,Lindenbachstrasse,50,800600,Zürich,lindenbachstrasse,50,8006,zuerich,strict,False,100196992,152710,Lindenbachstrasse,50,8006,Zürich
71635,429158818,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71636,427390137,Lindenbachstrasse,39,800600,Zürich,lindenbachstrasse,39,8006,zuerich,strict,False,100197001,152719,Lindenbachstrasse,39,8006,Zürich
71637,407187487,Lindenbachstrasse,41,800600,Zürich,lindenbachstrasse,41,8006,zuerich,strict,False,100197003,152721,Lindenbachstrasse,41,8006,Zürich
71638,427868708,Lindenbachstrasse,9,800600,Zürich,lindenbachstrasse,9,8006,zuerich,strict,False,101090998,2370734,Lindenbachstrasse,9,8006,Zürich
71639,429203882,Lindenbachstrasse,9,800600,Zürich,lindenbachstrasse,9,8006,zuerich,strict,False,101090998,2370734,Lindenbachstrasse,9,8006,Zürich
71640,426376882,Lindenbachstrasse,24,800600,Zürich,lindenbachstrasse,24,8006,zuerich,strict,False,100197091,152757,Lindenbachstrasse,24,8006,Zürich
71641,408478140,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71642,426513205,Lindenbachstrasse,12,800600,Zürich,lindenbachstrasse,12,8006,zuerich,strict,False,100198647,152786,Lindenbachstrasse,12,8006,Zürich
71643,424535574,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71644,426572955,Lindenbachstrasse,39,800600,Zürich,lindenbachstrasse,39,8006,zuerich,strict,False,100197001,152719,Lindenbachstrasse,39,8006,Zürich
71645,408496355,Lindenbachstrasse,27,800600,Zürich,lindenbachstrasse,27,8006,zuerich,strict,False,100198538,152730,Lindenbachstrasse,27,8006,Zürich
71646,426767418,Lindenbachstrasse,52,800600,Zürich,lindenbachstrasse,52,8006,zuerich,strict,False,100196993,152711,Lindenbachstrasse,52,8006,Zürich
71647,424585917,Lindenbachstrasse,24,800600,Zürich,lindenbachstrasse,24,8006,zuerich,strict,False,100197091,152757,Lindenbachstrasse,24,8006,Zürich
71648,427142592,Lindenbachstrasse,36,800600,Zürich,lindenbachstrasse,36,8006,zuerich,strict,False,100196998,152716,Lindenbachstrasse,36,8006,Zürich
71649,408490165,Lindenbachstrasse,28,800600,Zürich,lindenbachstrasse,28,8006,zuerich,strict,False,100197083,152749,Lindenbachstrasse,28,8006,Zürich
71650,427134826,Lindenbachstrasse,52,800600,Zürich,lindenbachstrasse,52,8006,zuerich,strict,False,100196993,152711,Lindenbachstrasse,52,8006,Zürich
71651,424651367,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71652,427218748,Lindenbachstrasse,17,800600,Zürich,lindenbachstrasse,17,8006,zuerich,strict,False,100197086,152752,Lindenbachstrasse,17,8006,Zürich
71653,408510973,Lindenbachstrasse,22,800600,Zürich,lindenbachstrasse,22,8006,zuerich,strict,False,100197089,152755,Lindenbachstrasse,22,8006,Zürich
71654,427243025,Lindenbachstrasse,40,800600,Zürich,lindenbachstrasse,40,8006,zuerich,strict,False,100197002,152720,Lindenbachstrasse,40,8006,Zürich
71655,425252508,Lindenbachstrasse,31,800600,Zürich,lindenbachstrasse,31,8006,zuerich,strict,False,100198539,152731,Lindenbachstrasse,31,8006,Zürich
71656,427003334,Lindenbachstrasse,11,800600,Zürich,lindenbachstrasse,11,8006,zuerich,strict,False,100198651,152790,Lindenbachstrasse,11,8006,Zürich
71657,407921600,Lindenbachstrasse,9,800600,Zürich,lindenbachstrasse,9,8006,zuerich,strict,False,101090998,2370734,Lindenbachstrasse,9,8006,Zürich
71658,427056745,Lindenbachstrasse,28,800600,Zürich,lindenbachstrasse,28,8006,zuerich,strict,False,100197083,152749,Lindenbachstrasse,28,8006,Zürich
71659,424911032,Lindenbachstrasse,9,800600,Zürich,lindenbachstrasse,9,8006,zuerich,strict,False,101090998,2370734,Lindenbachstrasse,9,8006,Zürich
71660,428772755,Lindenbachstrasse,36,800600,Zürich,lindenbachstrasse,36,8006,zuerich,strict,False,100196998,152716,Lindenbachstrasse,36,8006,Zürich
71661,420648933,Lindenbachstrasse,34,800600,Zürich,lindenbachstrasse,34,8006,zuerich,strict,False,100196996,152714,Lindenbachstrasse,34,8006,Zürich
71662,428812868,Lindenbachstrasse,24,800600,Zürich,lindenbachstrasse,24,8006,zuerich,strict,False,100197091,152757,Lindenbachstrasse,24,8006,Zürich
71663,424886731,Lindenbachstrasse,9,800600,Zürich,lindenbachstrasse,9,8006,zuerich,strict,False,101090998,2370734,Lindenbachstrasse,9,8006,Zürich
71664,428890643,Lindenbachstrasse,36,800600,Zürich,lindenbachstrasse,36,8006,zuerich,strict,False,100196998,152716,Lindenbachstrasse,36,8006,Zürich
71665,420428108,Lindenbachstrasse,56,800600,Zürich,lindenbachstrasse,56,8006,zuerich,strict,False,100196995,152713,Lindenbachstrasse,56,8006,Zürich
71666,428434907,Lindenbachstrasse,52,800600,Zürich,lindenbachstrasse,52,8006,zuerich,strict,False,100196993,152711,Lindenbachstrasse,52,8006,Zürich
71667,423714333,Lindenbachstrasse,23,800600,Zürich,lindenbachstrasse,23,8006,zuerich,strict,False,100197090,152756,Lindenbachstrasse,23,8006,Zürich
71668,428575356,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71669,420164341,Lindenbachstrasse,31,800600,Zürich,lindenbachstrasse,31,8006,zuerich,strict,False,100198539,152731,Lindenbachstrasse,31,8006,Zürich
71670,428612471,Lindenbachstrasse,19,800600,Zürich,lindenbachstrasse,19,8006,zuerich,strict,False,100197087,152753,Lindenbachstrasse,19,8006,Zürich
71671,423850273,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71673,421612855,Lindenbachstrasse,22,800600,Zürich,lindenbachstrasse,22,8006,zuerich,strict,False,100197089,152755,Lindenbachstrasse,22,8006,Zürich
71674,407714494,Lindenbachstrasse,35,800600,Zürich,lindenbachstrasse,35,8006,zuerich,strict,False,100196997,152715,Lindenbachstrasse,35,8006,Zürich
71675,423867719,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71676,407920204,Lindenbachstrasse,1Apt. 409,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,True,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71677,421183434,Lindenbachstrasse,8,800600,Zürich,lindenbachstrasse,8,8006,zuerich,strict,False,100198649,152788,Lindenbachstrasse,8,8006,Zürich
71678,420091711,Lindenbachstrasse,22,800600,Zürich,lindenbachstrasse,22,8006,zuerich,strict,False,100197089,152755,Lindenbachstrasse,22,8006,Zürich
71679,423879553,Lindenbachstrasse,34,800600,Zürich,lindenbachstrasse,34,8006,zuerich,strict,False,100196996,152714,Lindenbachstrasse,34,8006,Zürich
71680,409172914,Lindenbachstrasse,9,800600,Zürich,lindenbachstrasse,9,8006,zuerich,strict,False,101090998,2370734,Lindenbachstrasse,9,8006,Zürich
71681,402817410,Lindenbachstrasse,34,800600,Zürich,lindenbachstrasse,34,8006,zuerich,strict,False,100196996,152714,Lindenbachstrasse,34,8006,Zürich
71682,408615554,Lindenbachstrasse,41,800600,Zürich,lindenbachstrasse,41,8006,zuerich,strict,False,100197003,152721,Lindenbachstrasse,41,8006,Zürich
71683,423564909,Lindenbachstrasse,7,800600,Zürich,lindenbachstrasse,7,8006,zuerich,strict,False,100198650,152789,Lindenbachstrasse,7,8006,Zürich
71684,408609018,Lindenbachstrasse,19,800600,Zürich,lindenbachstrasse,19,8006,zuerich,strict,False,100197087,152753,Lindenbachstrasse,19,8006,Zürich
71685,402753067,Lindenbachstrasse,22,800600,Zürich,lindenbachstrasse,22,8006,zuerich,strict,False,100197089,152755,Lindenbachstrasse,22,8006,Zürich
71686,420741481,Lindenbachstrasse,19,800600,Zürich,lindenbachstrasse,19,8006,zuerich,strict,False,100197087,152753,Lindenbachstrasse,19,8006,Zürich
71687,423637925,Lindenbachstrasse,56,800600,Zürich,lindenbachstrasse,56,8006,zuerich,strict,False,100196995,152713,Lindenbachstrasse,56,8006,Zürich
71688,420519717,Lindenbachstrasse,36,800600,Zürich,lindenbachstrasse,36,8006,zuerich,strict,False,100196998,152716,Lindenbachstrasse,36,8006,Zürich
71689,403880372,Lindenbachstrasse,40,800600,Zürich,lindenbachstrasse,40,8006,zuerich,strict,False,100197002,152720,Lindenbachstrasse,40,8006,Zürich
71690,420398024,Lindenbachstrasse,35,800600,Zürich,lindenbachstrasse,35,8006,zuerich,strict,False,100196997,152715,Lindenbachstrasse,35,8006,Zürich
71691,423908668,Lindenbachstrasse,40,800600,Zürich,lindenbachstrasse,40,8006,zuerich,strict,False,100197002,152720,Lindenbachstrasse,40,8006,Zürich
71692,420416708,Lindenbachstrasse,22,800600,Zürich,lindenbachstrasse,22,8006,zuerich,strict,False,100197089,152755,Lindenbachstrasse,22,8006,Zürich
71693,403879442,Lindenbachstrasse,1APP. 501,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,True,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71694,420290607,Lindenbachstrasse,50,800600,Zürich,lindenbachstrasse,50,8006,zuerich,strict,False,100196992,152710,Lindenbachstrasse,50,8006,Zürich
71695,423948527,Lindenbachstrasse,50,800600,Zürich,lindenbachstrasse,50,8006,zuerich,strict,False,100196992,152710,Lindenbachstrasse,50,8006,Zürich
71696,420150263,Lindenbachstrasse,9,800600,Zürich,lindenbachstrasse,9,8006,zuerich,strict,False,101090998,2370734,Lindenbachstrasse,9,8006,Zürich
71697,404024246,Lindenbachstrasse,7,800600,Zürich,lindenbachstrasse,7,8006,zuerich,strict,False,100198650,152789,Lindenbachstrasse,7,8006,Zürich
71698,420138549,Lindenbachstrasse,19,800600,Zürich,lindenbachstrasse,19,8006,zuerich,strict,False,100197087,152753,Lindenbachstrasse,19,8006,Zürich
71699,424006916,Lindenbachstrasse,28,800600,Zürich,lindenbachstrasse,28,8006,zuerich,strict,False,100197083,152749,Lindenbachstrasse,28,8006,Zürich
71700,420135592,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71701,404025628,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71702,420244780,Lindenbachstrasse,8,800600,Zürich,lindenbachstrasse,8,8006,zuerich,strict,False,100198649,152788,Lindenbachstrasse,8,8006,Zürich
71703,424157387,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71704,421443099,Lindenbachstrasse,56,800600,Zürich,lindenbachstrasse,56,8006,zuerich,strict,False,100196995,152713,Lindenbachstrasse,56,8006,Zürich
71705,403453666,Lindenbachstrasse,39,800600,Zürich,lindenbachstrasse,39,8006,zuerich,strict,False,100197001,152719,Lindenbachstrasse,39,8006,Zürich
71706,421065487,Lindenbachstrasse,35,800600,Zürich,lindenbachstrasse,35,8006,zuerich,strict,False,100196997,152715,Lindenbachstrasse,35,8006,Zürich
71707,424153217,Lindenbachstrasse,11,800600,Zürich,lindenbachstrasse,11,8006,zuerich,strict,False,100198651,152790,Lindenbachstrasse,11,8006,Zürich
71708,421004363,Lindenbachstrasse,40,800600,Zürich,lindenbachstrasse,40,8006,zuerich,strict,False,100197002,152720,Lindenbachstrasse,40,8006,Zürich
71709,401976425,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71710,404226986,Lindenbachstrasse,35,800600,Zürich,lindenbachstrasse,35,8006,zuerich,strict,False,100196997,152715,Lindenbachstrasse,35,8006,Zürich
71711,424261424,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71712,404207274,Lindenbachstrasse,11,800600,Zürich,lindenbachstrasse,11,8006,zuerich,strict,False,100198651,152790,Lindenbachstrasse,11,8006,Zürich
71713,401993121,Lindenbachstrasse,10,800600,Zürich,lindenbachstrasse,10,8006,zuerich,strict,False,100198654,152793,Lindenbachstrasse,10,8006,Zürich
71714,404438900,Lindenbachstrasse,37,800600,Zürich,lindenbachstrasse,37,8006,zuerich,strict,False,100196999,152717,Lindenbachstrasse,37,8006,Zürich
71715,422579322,Lindenbachstrasse,8,800600,Zürich,lindenbachstrasse,8,8006,zuerich,strict,False,100198649,152788,Lindenbachstrasse,8,8006,Zürich
71716,404918058,Lindenbachstrasse,11,800600,Zürich,lindenbachstrasse,11,8006,zuerich,strict,False,100198651,152790,Lindenbachstrasse,11,8006,Zürich
71717,401993243,Lindenbachstrasse,1Zimmer 208,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,True,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71718,404792266,Lindenbachstrasse,8,800600,Zürich,lindenbachstrasse,8,8006,zuerich,strict,False,100198649,152788,Lindenbachstrasse,8,8006,Zürich
71719,422615149,Lindenbachstrasse,10,800600,Zürich,lindenbachstrasse,10,8006,zuerich,strict,False,100198654,152793,Lindenbachstrasse,10,8006,Zürich
71720,404655716,Lindenbachstrasse,21,800600,Zürich,lindenbachstrasse,21,8006,zuerich,strict,False,100197088,152754,Lindenbachstrasse,21,8006,Zürich
71721,401994108,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71722,404756330,Lindenbachstrasse,12,800600,Zürich,lindenbachstrasse,12,8006,zuerich,strict,False,100198647,152786,Lindenbachstrasse,12,8006,Zürich
71723,422256691,Lindenbachstrasse,6,800600,Zürich,lindenbachstrasse,6,8006,zuerich,strict,False,100198648,152787,Lindenbachstrasse,6,8006,Zürich
71724,406026777,Lindenbachstrasse,56,800600,Zürich,lindenbachstrasse,56,8006,zuerich,strict,False,100196995,152713,Lindenbachstrasse,56,8006,Zürich
71725,401992529,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71726,405417996,Lindenbachstrasse,38,800600,Zürich,lindenbachstrasse,38,8006,zuerich,strict,False,100197000,152718,Lindenbachstrasse,38,8006,Zürich
71727,422249534,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71728,403398474,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71729,402010503,Lindenbachstrasse,10,800600,Zürich,lindenbachstrasse,10,8006,zuerich,strict,False,100198654,152793,Lindenbachstrasse,10,8006,Zürich
71730,402748337,Lindenbachstrasse,28,800600,Zürich,lindenbachstrasse,28,8006,zuerich,strict,False,100197083,152749,Lindenbachstrasse,28,8006,Zürich
71731,422404765,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71732,402819698,Lindenbachstrasse,31,800600,Zürich,lindenbachstrasse,31,8006,zuerich,strict,False,100198539,152731,Lindenbachstrasse,31,8006,Zürich
71733,401995904,Lindenbachstrasse,44,800600,Zürich,lindenbachstrasse,44,8006,zuerich,strict,False,100196991,152709,Lindenbachstrasse,44,8006,Zürich
